date,product_id,sales_quantity
2022-04-05,5,64
2022-11-06,3,72
2022-05-12,5,20
2022-02-08,3,34
2022-03-13,5,42
2022-10-08,5,8
2022-11-29,6,66
2022-06-09,9,21
2022-07-06,1,79
2022-07-10,10,70
2022-04-30,6,5
2022-08-08,1,67
2022-02-22,6,43
2022-08-10,2,16
2022-05-11,8,99
2022-08-25,3,73
2022-09-03,10,35
2022-08-14,6,83
2022-07-27,6,43
2022-04-06,4,98
2022-07-19,5,39
2022-09-04,2,10
2022-03-13,10,74
2022-11-14,10,20
2022-07-04,8,1
2022-01-06,10,6
2022-07-25,7,53
2022-02-01,10,46
2022-04-09,6,66
2022-09-13,7,38
2022-07-06,1,33
2022-03-17,5,67
2022-06-26,7,100
2022-11-11,1,77
2022-10-14,2,35
2022-12-15,9,79
2022-09-12,3,45
2022-11-21,6,22
2022-07-09,7,68
2022-11-04,9,17
2022-12-11,5,5
2022-05-07,4,85
2022-10-14,2,57
2022-09-11,3,88
2022-08-01,5,95
2022-09-07,2,40
2022-03-25,4,30
2022-01-13,1,42
2022-02-14,4,7
2022-05-07,7,71
2022-04-24,3,91
2022-10-03,10,88
2022-07-24,8,19
2022-12-03,6,41
2022-09-30,6,34
2022-02-27,1,22
2022-11-24,5,52
2022-08-07,3,91
2022-04-19,10,6
2022-10-06,1,74
2022-06-23,8,95
2022-11-24,7,25
2022-09-21,7,66
2022-11-11,10,10
2022-04-21,10,74
2022-07-06,10,26
2022-09-26,4,5
2022-08-17,6,86
2022-06-05,9,68
2022-07-08,3,98
2022-09-29,9,71
2022-01-02,4,50
2022-09-03,5,17
2022-07-29,7,11
2022-10-13,6,53
2022-12-25,10,50
2022-01-13,8,8
2022-04-06,8,92
2022-08-09,8,97
2022-08-26,3,62
2022-04-04,10,89
2022-12-04,6,85
2022-09-26,7,76
2022-06-20,9,90
2022-04-04,10,29
2022-05-29,10,99
2022-04-22,4,44
2022-02-24,5,45
2022-12-03,8,29
2022-04-26,1,88
2022-05-23,6,59
2022-07-20,4,15
2022-06-29,5,70
2022-07-21,5,96
2022-12-30,2,44
2022-02-22,8,98
2022-06-29,2,36
2022-11-09,4,84
2022-11-04,5,57
2022-05-17,1,64
2022-07-01,6,76
2022-01-01,2,99
2022-02-13,5,38
2022-08-15,6,17
2022-11-27,8,27
2022-04-08,9,17
2022-07-27,6,63
2022-09-22,5,11
2022-10-15,4,64
2022-09-28,2,39
2022-05-20,2,2
2022-08-25,7,66
2022-03-13,5,54
2022-06-04,7,29
2022-07-09,1,45
2022-09-25,1,88
2022-11-17,5,88
2022-04-17,2,80
2022-08-20,8,31
2022-02-11,3,49
2022-07-09,1,9
2022-05-19,2,27
2022-04-13,10,56
2022-06-20,10,78
2022-12-17,7,45
2022-09-30,6,89
2022-08-09,8,43
2022-08-01,7,22
2022-12-07,10,99
2022-02-25,8,33
2022-12-08,3,27
2022-04-12,6,40
2022-07-11,7,26
2022-11-06,10,83
2022-07-19,1,45
2022-08-21,1,45
2022-08-15,7,26
2022-05-19,3,70
2022-12-10,3,67
2022-11-01,5,6
2022-05-29,6,28
2022-04-25,2,67
2022-03-04,3,13
2022-04-14,6,63
2022-12-05,3,13
2022-12-25,5,77
2022-06-05,9,1
2022-09-30,3,40
2022-01-06,6,37
2022-05-27,5,31
2022-07-03,5,17
2022-01-28,6,9
2022-02-07,6,64
2022-04-29,1,57
2022-10-20,9,13
2022-09-01,5,37
2022-03-09,1,14
2022-08-02,8,75
2022-08-06,7,25
2022-06-26,7,95
2022-10-26,5,78
2022-06-13,1,57
2022-02-27,9,71
2022-09-26,9,88
2022-11-04,8,100
2022-02-27,5,42
2022-10-15,3,42
2022-04-15,8,47
2022-08-16,1,44
2022-09-04,3,41
2022-07-07,7,3
2022-03-24,4,90
2022-07-05,7,90
2022-09-09,5,1
2022-12-21,6,79
2022-08-26,7,11
2022-12-26,10,7
2022-07-03,7,12
2022-10-11,7,38
2022-07-29,7,54
2022-10-31,7,67
2022-10-23,3,53
2022-04-07,3,90
2022-07-27,7,94
2022-05-17,2,32
2022-07-03,2,100
2022-03-17,3,45
2022-10-14,4,51
2022-05-22,6,37
2022-08-25,8,59
2022-01-25,10,54
2022-10-17,10,18
2022-03-08,7,1
2022-09-07,4,21
2022-04-28,2,28
2022-03-14,2,16
2022-10-09,4,48
2022-12-26,6,28
2022-01-10,3,22
2022-07-30,6,83
2022-11-19,5,1
2022-06-01,5,95
2022-01-05,2,42
2022-07-14,8,98
2022-10-10,5,70
2022-04-23,2,92
2022-09-28,7,3
2022-06-12,9,95
2022-04-15,9,80
2022-06-30,1,81
2022-02-13,7,44
2022-10-09,9,27
2022-06-24,6,51
2022-06-11,1,24
2022-12-17,2,20
2022-12-06,4,32
2022-05-20,4,99
2022-05-12,2,13
2022-03-28,8,43
2022-06-25,2,20
2022-07-02,3,2
2022-05-09,4,68
2022-09-03,9,91
2022-03-30,10,60
2022-03-07,1,89
2022-06-07,8,4
2022-05-29,5,96
2022-12-06,7,17
2022-04-26,8,1
2022-08-02,5,33
2022-10-21,8,30
2022-09-10,10,5
2022-05-23,8,12
2022-09-07,9,32
2022-10-29,2,38
2022-01-25,3,17
2022-10-04,1,58
2022-03-11,4,40
2022-04-23,5,96
2022-12-29,1,24
2022-04-22,8,12
2022-12-30,2,95
2022-10-30,1,19
2022-04-01,2,29
2022-01-18,5,85
2022-05-29,9,90
2022-08-15,9,52
2022-08-02,2,92
2022-12-26,2,17
2022-05-31,3,73
2022-07-11,7,21
2022-02-09,3,60
2022-08-30,1,98
2022-05-18,6,75
2022-12-11,3,20
2022-06-29,1,53
2022-07-19,4,80
2022-07-22,1,63
2022-03-02,1,57
2022-07-11,2,29
2022-01-05,10,1
2022-08-25,8,82
2022-06-30,2,59
2022-11-07,2,64
2022-02-06,10,86
2022-02-25,10,72
2022-08-25,8,71
2022-12-24,6,89
2022-12-15,4,94
2022-07-16,3,98
2022-03-14,1,44
2022-02-28,3,48
2022-08-28,9,75
2022-01-02,5,15
2022-12-26,6,35
2022-07-07,5,23
2022-11-03,1,53
2022-01-30,10,45
2022-09-24,1,85
2022-04-18,4,92
2022-11-28,3,13
2022-03-31,8,34
2022-07-24,7,38
2022-08-08,7,70
2022-04-04,8,68
2022-04-13,10,5
2022-08-11,7,40
2022-07-05,10,70
2022-07-03,2,21
2022-06-11,4,28
2022-09-04,6,3
2022-01-31,3,23
2022-02-21,3,72
2022-12-11,6,19
2022-03-17,1,75
2022-10-05,1,50
2022-02-09,5,74
2022-04-11,1,58
2022-04-21,10,92
2022-11-17,8,20
2022-09-06,2,92
2022-07-10,6,93
2022-07-01,10,72
2022-12-01,10,83
2022-07-28,5,53
2022-01-22,10,85
2022-06-15,4,82
2022-04-09,1,9
2022-07-27,3,4
2022-01-08,4,41
2022-07-09,2,25
2022-06-24,2,34
2022-09-30,2,73
2022-01-17,1,9
2022-03-31,10,82
2022-05-21,2,75
2022-05-25,6,13
2022-06-15,3,9
2022-12-03,10,80
2022-03-19,5,4
2022-09-19,1,34
2022-06-12,8,7
2022-01-14,4,15
2022-08-27,9,38
2022-03-13,4,75
2022-05-23,2,96
2022-11-06,3,91
2022-10-10,5,94
2022-09-26,10,52
2022-08-29,6,81
2022-09-02,7,100
2022-06-12,4,83
2022-03-01,7,7
2022-01-06,10,45
2022-07-16,3,59
2022-02-27,7,21
2022-11-01,4,28
2022-08-05,8,3
2022-01-26,9,14
2022-10-30,7,2
2022-01-05,8,29
2022-01-20,8,18
2022-07-17,2,37
2022-02-28,9,45
2022-08-30,6,45
2022-05-26,4,24
2022-09-30,5,46
2022-09-06,10,12
2022-01-14,5,53
2022-01-13,7,45
2022-02-13,9,32
2022-01-19,7,18
2022-03-04,9,13
2022-08-27,4,4
2022-12-03,10,23
2022-04-10,10,62
2022-06-12,4,54
2022-05-02,6,74
2022-02-13,8,55
2022-12-26,9,69
2022-11-13,1,40
2022-05-25,1,14
2022-11-23,8,98
2022-12-29,7,28
2022-02-19,9,72
2022-03-06,3,80
2022-12-21,10,95
2022-10-15,5,71
2022-06-13,3,67
2022-05-21,5,29
2022-11-10,10,100
2022-05-08,1,61
2022-08-27,4,68
2022-11-20,6,9
2022-10-23,2,17
2022-07-06,7,49
2022-07-27,8,63
2022-08-08,1,84
2022-07-09,4,78
2022-12-12,4,46
2022-10-11,5,93
2022-12-18,4,13
2022-08-25,9,100
2022-07-13,7,45
2022-10-14,2,53
2022-09-16,1,17
2022-09-03,9,47
2022-05-16,1,62
2022-10-07,6,50
2022-09-28,2,43
2022-06-20,4,68
2022-06-08,6,84
2022-07-20,5,75
2022-02-14,6,86
2022-09-21,3,72
2022-03-12,5,28
2022-12-30,2,45
2022-04-13,7,41
2022-05-05,3,94
2022-11-09,1,97
2022-10-13,8,97
2022-08-18,8,36
2022-05-26,3,91
2022-07-16,7,84
2022-08-09,9,33
2022-03-01,8,25
2022-04-08,3,19
2022-06-20,2,47
2022-06-22,10,85
2022-05-31,7,33
2022-12-16,7,67
2022-05-02,9,14
2022-04-18,5,79
2022-01-04,4,33
2022-04-03,8,42
2022-01-06,4,86
2022-10-15,4,65
2022-04-16,2,95
2022-05-26,1,47
2022-09-28,4,35
2022-04-06,7,84
2022-08-17,9,32
2022-07-21,9,55
2022-07-31,10,54
2022-01-06,1,76
2022-04-22,5,51
2022-11-19,7,80
2022-04-16,7,59
2022-05-19,10,72
2022-10-26,6,14
2022-04-06,10,18
2022-12-03,4,55
2022-10-24,3,94
2022-08-02,9,97
2022-10-18,10,98
2022-01-22,4,56
2022-07-12,8,49
2022-05-30,1,98
2022-09-04,7,60
2022-09-24,6,53
2022-09-08,1,71
2022-01-03,4,6
2022-11-12,5,70
2022-03-17,8,86
2022-03-28,4,8
2022-09-27,3,15
2022-08-13,2,26
2022-01-18,4,39
2022-04-23,10,3
2022-09-08,4,57
2022-08-21,10,10
2022-11-25,5,3
2022-10-06,7,94
2022-07-21,9,46
2022-03-24,2,22
2022-05-05,5,67
2022-06-24,10,65
2022-03-10,9,97
2022-02-16,3,19
2022-09-13,1,100
2022-08-03,2,62
2022-01-30,6,98
2022-10-08,5,57
2022-08-25,1,95
2022-09-05,1,88
2022-01-25,4,76
2022-03-15,4,13
2022-07-25,6,16
2022-11-10,6,16
2022-04-04,10,52
2022-05-07,6,84
2022-01-25,1,41
2022-11-30,10,48
2022-12-21,9,91
2022-04-26,7,39
2022-02-17,7,13
2022-08-14,7,4
2022-09-23,2,96
2022-04-09,2,98
2022-01-11,6,43
2022-03-26,7,81
2022-08-02,3,88
2022-06-22,4,93
2022-07-28,3,46
2022-03-05,7,92
2022-09-15,7,47
2022-11-28,4,86
2022-05-01,7,92
2022-10-25,5,53
2022-02-23,1,25
2022-11-27,10,41
2022-09-29,4,3
2022-08-29,7,77
2022-08-31,2,95
2022-01-18,2,13
2022-07-06,1,18
2022-12-12,2,37
2022-05-24,10,43
2022-09-19,8,34
2022-12-30,8,81
2022-08-27,8,55
2022-10-31,1,52
2022-10-25,1,85
2022-03-17,10,36
2022-07-07,4,54
2022-11-29,6,59
2022-09-03,8,52
2022-05-10,2,19
2022-11-11,3,12
2022-10-10,6,92
2022-03-20,10,11
2022-03-13,4,48
2022-09-20,2,92
2022-07-10,7,99
2022-03-04,4,79
2022-01-12,8,16
2022-05-21,8,71
2022-09-11,7,47
2022-02-12,10,67
2022-01-17,9,31
2022-03-04,4,76
2022-09-10,7,8
2022-10-19,10,89
2022-01-08,10,61
2022-11-21,1,44
2022-03-31,4,50
2022-07-27,2,35
2022-10-19,9,76
2022-10-11,5,61
2022-04-28,3,85
2022-12-15,4,90
2022-06-24,6,55
2022-03-17,10,66
2022-04-11,1,14
2022-05-31,7,4
2022-09-27,8,17
2022-03-12,7,69
2022-06-29,7,24
2022-05-04,9,49
2022-10-20,4,55
2022-10-12,7,71
2022-07-14,9,23
2022-08-16,5,81
2022-10-02,2,12
2022-04-16,5,11
2022-01-21,4,75
2022-03-05,8,98
2022-06-14,5,29
2022-01-27,9,62
2022-11-07,9,53
2022-10-12,3,48
2022-05-28,10,100
2022-10-08,6,91
2022-11-22,6,86
2022-11-15,4,66
2022-06-13,10,100
2022-08-12,3,48
2022-09-29,1,94
2022-05-26,7,59
2022-12-22,5,71
2022-01-30,10,57
2022-02-14,7,76
2022-10-02,1,3
2022-02-03,8,81
2022-05-21,3,32
2022-11-14,7,8
2022-08-09,3,87
2022-12-22,3,30
2022-01-22,10,15
2022-06-29,9,74
2022-11-25,2,55
2022-08-19,4,38
2022-02-07,6,15
2022-03-11,3,30
2022-04-26,10,46
2022-08-27,10,64
2022-12-01,7,26
2022-05-28,7,78
2022-01-09,5,67
2022-10-15,3,36
2022-02-19,2,90
2022-12-04,4,78
2022-01-05,4,31
2022-12-09,8,78
2022-05-06,8,40
2022-03-16,5,74
2022-06-14,6,73
2022-10-05,8,46
2022-11-20,1,42
2022-10-27,5,18
2022-10-17,4,100
2022-03-18,4,36
2022-10-25,2,76
2022-05-17,10,50
2022-04-16,1,61
2022-04-05,6,40
2022-05-15,7,3
2022-03-09,5,82
2022-05-27,8,7
2022-06-08,9,31
2022-06-12,2,65
2022-12-07,4,95
2022-07-08,9,64
2022-12-05,5,77
2022-04-05,3,93
2022-06-30,6,3
2022-10-15,3,93
2022-11-18,5,35
2022-07-06,3,15
2022-05-18,6,21
2022-05-10,10,62
2022-07-13,5,83
2022-11-12,9,28
2022-09-30,3,4
2022-12-18,6,13
2022-05-24,8,79
2022-01-16,7,51
2022-10-29,6,48
2022-09-02,2,39
2022-04-17,7,96
2022-03-29,8,67
2022-05-09,1,94
2022-12-07,9,58
2022-01-04,4,84
2022-11-23,8,2
2022-11-02,10,25
2022-04-05,7,11
2022-07-28,10,1
2022-08-13,7,48
2022-12-14,2,48
2022-11-17,1,10
2022-02-16,4,81
2022-06-30,2,30
2022-04-16,8,35
2022-07-18,10,19
2022-04-16,7,53
2022-10-07,8,34
2022-09-17,6,32
2022-04-18,1,76
2022-01-19,9,81
2022-10-23,6,6
2022-11-02,10,13
2022-06-20,1,86
2022-11-27,1,75
2022-07-14,8,64
2022-01-12,6,7
2022-07-14,8,45
2022-10-10,8,45
2022-07-01,8,85
2022-11-01,10,65
2022-05-24,7,94
2022-11-12,7,19
2022-07-01,10,47
2022-01-30,4,46
2022-03-25,9,29
2022-06-15,2,99
2022-10-11,9,84
2022-10-08,10,100
2022-04-06,3,61
2022-09-23,2,65
2022-10-25,4,23
2022-10-23,5,95
2022-08-13,2,51
2022-11-29,1,63
2022-12-27,10,99
2022-02-11,5,22
2022-10-30,9,71
2022-09-03,5,33
2022-07-27,10,100
2022-08-25,9,44
2022-01-22,10,7
2022-07-04,6,91
2022-08-30,3,2
2022-12-29,4,17
2022-10-10,4,65
2022-02-10,1,58
2022-12-02,3,30
2022-06-11,3,86
2022-06-09,1,92
2022-03-30,9,97
2022-11-18,1,26
2022-01-12,9,35
2022-03-14,1,63
2022-03-17,2,75
2022-12-12,2,71
2022-07-20,6,28
2022-01-10,7,25
2022-12-18,1,61
2022-08-14,3,31
2022-06-25,2,54
2022-10-03,8,67
2022-02-08,9,97
2022-03-01,2,51
2022-03-07,2,58
2022-11-17,10,34
2022-05-04,9,59
2022-06-13,4,21
2022-06-08,5,56
2022-02-26,9,37
2022-03-19,6,64
2022-07-13,10,19
2022-10-12,9,85
2022-01-15,9,78
2022-01-12,7,74
2022-04-11,10,53
2022-06-05,9,71
2022-12-06,5,93
2022-05-05,5,63
2022-12-25,8,62
2022-10-07,10,72
2022-04-20,4,77
2022-11-30,9,19
2022-12-23,7,75
2022-05-26,7,2
2022-08-04,3,6
2022-06-11,4,29
2022-05-08,7,41
2022-11-10,5,51
2022-11-28,3,5
2022-05-30,1,41
2022-02-05,7,62
2022-06-22,6,30
2022-01-22,10,62
2022-07-25,7,100
2022-05-07,2,27
2022-12-02,4,50
2022-12-22,2,82
2022-08-05,8,52
2022-04-06,7,49
2022-06-13,1,62
2022-05-28,2,100
2022-01-18,2,60
2022-10-21,4,80
2022-07-14,3,54
2022-05-31,1,5
2022-12-31,2,9
2022-05-03,9,34
2022-07-06,1,98
2022-05-29,9,36
2022-04-14,7,95
2022-08-31,2,20
2022-08-19,2,81
2022-07-25,5,84
2022-07-17,5,92
2022-12-03,4,85
2022-03-28,10,83
2022-05-22,10,63
2022-11-13,3,67
2022-07-18,4,30
2022-02-15,10,69
2022-10-15,4,70
2022-01-15,2,3
2022-02-13,5,49
2022-06-18,5,42
2022-11-06,5,24
2022-02-13,10,44
2022-04-08,1,1
2022-09-18,6,54
2022-04-19,2,52
2022-10-10,7,36
2022-12-09,4,79
2022-04-14,5,38
2022-09-13,5,44
2022-07-25,5,82
2022-12-01,2,87
2022-02-12,5,47
2022-12-19,3,29
2022-09-02,4,51
2022-10-14,2,41
2022-12-21,4,86
2022-09-30,9,64
2022-03-24,8,88
2022-04-20,3,48
2022-07-09,1,77
2022-10-15,1,97
2022-09-08,6,22
2022-07-31,3,99
2022-10-18,4,17
2022-05-13,1,86
2022-07-20,8,5
2022-10-12,1,61
2022-11-22,5,89
2022-04-05,6,6
2022-10-05,2,53
2022-11-21,7,81
2022-08-07,7,95
2022-03-30,1,17
2022-03-13,4,59
2022-09-04,4,97
2022-05-09,5,39
2022-07-31,1,54
2022-12-09,1,48
2022-04-06,7,37
2022-03-16,9,48
2022-02-23,1,68
2022-12-10,2,78
2022-02-23,6,77
2022-08-06,6,27
2022-01-16,2,88
2022-04-09,9,27
2022-01-20,4,72
2022-02-15,7,63
2022-07-12,6,52
2022-02-27,3,47
2022-04-21,8,21
2022-05-09,7,57
2022-12-03,9,75
2022-07-13,3,95
2022-12-06,1,91
2022-11-22,2,42
2022-01-08,1,48
2022-01-29,5,27
2022-04-22,10,72
2022-06-10,2,33
2022-05-11,3,76
2022-07-07,8,35
2022-06-12,10,98
2022-07-16,5,16
2022-12-30,4,36
2022-07-23,5,66
2022-07-31,10,76
2022-04-19,6,91
2022-10-03,7,56
2022-03-14,9,17
2022-06-16,1,20
2022-09-17,4,85
2022-08-31,9,94
2022-10-02,5,84
2022-04-12,8,8
2022-06-22,1,18
2022-06-20,4,18
2022-05-21,9,18
2022-07-07,1,2
2022-03-27,1,76
2022-02-21,4,96
2022-04-21,3,72
2022-12-31,7,51
2022-12-08,3,10
2022-02-12,1,75
2022-07-30,10,14
2022-07-19,2,26
2022-10-25,10,47
2022-12-12,4,30
2022-08-28,1,56
2022-04-25,1,42
2022-01-26,8,4
2022-10-26,7,11
2022-03-18,8,24
2022-05-17,4,86
2022-01-20,6,67
2022-07-30,3,37
2022-08-28,8,2
2022-02-08,4,12
2022-09-25,3,21
2022-07-26,4,69
2022-09-24,6,71
2022-06-03,7,64
2022-02-11,7,68
2022-01-11,4,43
2022-10-21,8,54
2022-04-08,7,100
2022-10-02,2,62
2022-08-18,8,86
2022-08-08,9,93
2022-03-06,5,73
2022-12-21,4,90
2022-08-20,4,12
2022-11-24,4,1
2022-02-21,6,72
2022-09-20,4,33
2022-09-24,7,64
2022-12-25,7,68
2022-11-13,5,14
2022-11-20,5,93
2022-06-03,10,14
2022-12-24,8,9
2022-05-20,7,73
2022-02-20,7,26
2022-04-27,6,49
2022-02-15,7,17
2022-11-05,7,68
2022-03-29,10,60
2022-07-27,2,3
2022-09-26,10,93
2022-03-30,2,25
2022-04-28,10,21
2022-02-23,7,12
2022-04-26,10,54
2022-04-28,7,1
2022-09-17,7,1
2022-03-16,5,45
2022-11-01,1,46
2022-01-07,2,48
2022-05-02,9,7
2022-01-11,8,10
2022-12-14,8,15
2022-08-03,10,40
2022-10-06,1,11
2022-01-28,6,56
2022-08-23,9,46
2022-11-09,8,45
2022-01-26,3,87
2022-02-23,4,13
2022-01-29,3,27
2022-12-19,6,81
2022-06-13,9,50
2022-09-27,8,61
2022-11-30,10,13
2022-02-04,4,12
2022-10-13,2,29
2022-12-14,8,85
2022-09-30,8,84
2022-07-27,6,20
2022-08-26,8,31
2022-04-03,9,8
2022-06-22,1,24
2022-03-20,9,75
2022-04-20,2,39
2022-08-05,1,33
2022-12-24,8,42
2022-04-16,8,15
2022-02-16,4,68
2022-06-30,8,65
2022-03-05,7,32
2022-09-03,2,11
2022-09-01,5,94
2022-11-16,10,37
2022-03-28,4,19
2022-08-05,3,51
2022-01-07,1,100
2022-10-05,5,34
2022-12-03,10,71
2022-07-29,8,60
2022-06-18,9,84
2022-11-26,7,53
2022-05-18,1,12
2022-11-02,1,62
2022-08-18,1,96
2022-11-04,2,66
2022-06-10,1,86
2022-01-01,4,48
2022-08-24,10,40
2022-07-07,9,24
2022-01-04,4,50
2022-05-12,4,95
2022-08-06,7,68
2022-09-17,9,88
2022-01-01,7,43
2022-03-12,1,17
2022-06-27,1,83
2022-07-08,4,55
2022-10-18,4,34
2022-01-08,1,97
2022-09-10,6,70
2022-10-19,10,60
2022-09-01,2,51
2022-05-03,5,100
2022-10-26,8,77
2022-10-10,3,73
2022-02-01,9,35
2022-11-30,7,34
2022-05-26,9,16
2022-06-05,1,82
2022-01-16,5,18
2022-12-21,3,38
2022-02-16,4,43
2022-09-08,4,32
2022-07-06,7,7
2022-01-31,10,87
2022-09-17,8,87
2022-01-17,10,46
2022-02-08,5,61
2022-10-31,10,18
2022-02-08,7,71
2022-05-12,3,40
2022-01-30,3,88
2022-06-07,3,78
2022-10-05,4,50
2022-07-22,6,5
2022-03-07,5,54
2022-04-18,8,86
2022-09-25,5,58
2022-08-10,5,22
2022-10-19,10,74
2022-01-18,2,90
2022-03-31,5,79
2022-06-30,7,38
2022-09-12,2,49
2022-09-10,6,1
2022-09-14,7,78
2022-12-12,5,36
2022-03-28,9,95
2022-03-31,4,28
2022-08-25,10,98
2022-03-11,1,35
2022-02-13,8,60
2022-07-19,8,62
2022-06-01,7,87
2022-03-27,8,46
2022-01-19,2,83
2022-04-11,3,82
2022-04-05,9,79
2022-09-11,1,61
2022-12-23,8,65
2022-01-30,8,89
2022-09-06,7,26
2022-02-02,5,35
2022-08-17,4,57
2022-01-12,10,79
2022-04-28,10,63
2022-12-16,10,4
2022-06-04,10,79
2022-09-03,6,42
2022-11-28,1,45
2022-09-04,5,39
2022-01-29,4,65
2022-06-10,4,22
2022-08-23,7,11
2022-07-09,9,37
2022-04-27,8,90
2022-09-28,8,51
2022-09-15,5,91
2022-06-29,6,58
2022-06-21,2,77
2022-10-01,3,7
2022-09-16,5,8
2022-05-15,2,51
2022-06-20,3,23
2022-07-29,4,90
2022-08-24,6,91
2022-07-05,5,9
2022-12-30,10,46
2022-04-05,4,38
2022-01-11,2,13
2022-03-09,5,7
2022-07-29,5,11
2022-07-15,7,74
2022-04-08,1,97
2022-04-03,4,50
2022-01-22,5,67
2022-06-21,8,41
2022-05-14,8,29
2022-01-25,1,37
2022-07-04,5,56
2022-03-26,10,80
2022-02-24,1,16
2022-09-08,1,44
2022-05-24,2,50
2022-12-17,2,71
2022-06-16,9,79
2022-08-12,4,6
2022-08-08,3,18
2022-06-28,1,19
2022-04-29,2,51
2022-09-22,6,66
2022-05-30,9,3
2022-08-03,5,89
2022-07-16,4,100
2022-02-11,5,54
2022-02-22,9,49
2022-11-26,7,28
2022-09-08,8,38
2022-10-22,4,28
2022-09-28,8,32
2022-05-03,6,41
2022-12-05,5,36
2022-09-23,7,36
2022-12-14,6,87
2022-01-29,3,66
2022-02-04,5,10
2022-01-06,9,70
2022-04-21,7,72
2022-10-21,4,79
2022-03-18,7,93
2022-12-15,5,63
2022-05-27,2,92
2022-03-08,6,22
2022-01-08,7,98
2022-05-02,8,20
2022-12-06,6,33
2022-06-24,8,15
2022-06-28,7,7
2022-03-26,2,88
2022-02-14,6,90
2022-05-16,9,50
2022-12-09,6,10
2022-01-16,4,79
2022-11-29,7,37
2022-07-14,3,59
2022-01-09,5,88
2022-11-12,1,75
2022-11-30,10,63
2022-11-29,3,21
2022-11-23,8,79
2022-01-15,9,79
2022-11-23,9,37
2022-04-12,10,45
2022-08-14,2,14
2022-10-05,4,43
2022-04-23,5,85
2022-01-01,3,84
2022-09-23,1,33
2022-07-27,6,3
2022-04-20,10,87
2022-07-19,2,44
2022-11-02,9,87
2022-01-12,1,91
2022-12-11,9,35
2022-07-07,7,25
2022-06-03,10,96
2022-11-30,2,86
2022-10-06,6,8
2022-06-20,8,62
2022-05-14,2,18
2022-01-25,5,92
2022-01-18,6,28
2022-07-09,3,75
2022-05-21,2,12
2022-02-12,6,64
2022-11-30,3,2
2022-10-11,2,59
2022-05-26,1,37
2022-11-11,8,4
2022-11-15,1,41
2022-04-02,5,45
2022-06-28,6,34
2022-02-25,3,87
2022-06-04,7,13
2022-06-09,2,7
2022-04-21,7,32
2022-05-17,2,23
2022-08-20,5,49
2022-08-08,7,72
2022-03-09,3,47
2022-10-29,4,37
2022-09-06,1,98
2022-11-19,3,48
2022-01-06,9,29
2022-10-07,10,37
2022-04-04,5,23
2022-09-26,8,38
2022-07-16,2,93
2022-01-25,3,44
2022-05-28,7,5
2022-04-28,10,52
2022-12-04,4,40
2022-12-04,9,11
2022-03-07,7,78
2022-10-28,1,2
2022-06-24,4,35
2022-11-15,10,45
2022-03-17,6,49
2022-04-24,6,35
2022-04-21,10,92
2022-09-06,6,72
2022-07-22,5,32
2022-05-27,3,68
2022-02-04,2,71
2022-11-05,3,39
2022-01-26,9,48
2022-08-26,3,91
2022-01-14,3,37
2022-02-14,1,60
2022-08-04,2,81
2022-08-21,3,74
2022-07-12,2,4
2022-02-20,8,23
2022-08-02,6,14
2022-05-31,7,5
2022-10-02,1,66
2022-12-04,6,24
2022-03-17,2,18
2022-08-08,6,27
2022-12-14,3,24
2022-07-06,7,29
2022-10-16,3,11
2022-01-28,9,18
2022-06-29,3,4
2022-09-10,7,33
2022-05-06,4,78
2022-06-26,8,42
2022-02-06,2,32
2022-04-09,8,51
2022-04-08,9,4
2022-05-07,8,20
2022-06-17,6,85
2022-03-21,10,67
2022-10-21,1,89
2022-11-29,7,68
2022-05-06,1,62
2022-12-09,7,58
2022-11-06,2,47
2022-05-30,8,75
2022-01-16,2,80
2022-01-28,3,59
2022-06-22,3,100
2022-02-15,1,6
2022-11-24,5,95
2022-08-24,5,40
2022-08-02,10,77
2022-03-26,5,23
2022-10-09,9,52
2022-08-20,6,4
2022-03-26,6,37
2022-03-06,3,42
2022-05-14,5,44
2022-05-31,10,97
2022-04-25,7,42
2022-03-05,3,29
2022-12-09,2,19
2022-12-29,5,84
2022-12-18,3,32
2022-06-07,5,44
2022-03-18,9,55
2022-05-26,10,80
2022-12-09,1,5
2022-08-13,4,46
2022-11-09,10,76
2022-04-13,5,45
2022-12-13,2,21
2022-10-28,2,78
2022-03-29,1,22
2022-10-30,8,30
2022-06-17,2,23
2022-06-19,3,5
2022-05-15,2,63
2022-02-19,4,93
2022-12-06,1,59
2022-12-13,3,94
2022-05-14,5,82
2022-12-13,10,52
2022-05-17,1,65
2022-09-02,4,39
2022-04-19,6,81
2022-11-09,4,3
2022-10-14,7,42
2022-01-21,7,71
2022-03-31,6,27
2022-10-23,9,28
2022-04-22,2,54
2022-10-28,10,95
2022-03-18,8,15
2022-06-26,8,53
2022-12-09,10,72
2022-05-28,4,70
2022-04-11,6,92
2022-09-03,6,4
2022-04-27,5,94
2022-04-02,1,17
2022-01-28,3,34
2022-01-25,7,6
2022-02-27,8,36
2022-10-24,2,99
2022-05-14,3,39
2022-11-27,4,80
2022-09-06,5,66
2022-02-07,3,8
2022-03-16,5,15
2022-05-22,8,63
2022-11-18,8,91
2022-06-17,2,80
2022-09-16,6,65
2022-12-21,4,59
2022-08-13,9,10
2022-06-01,10,7
2022-01-19,2,74
2022-05-26,8,76
2022-08-29,1,81
2022-12-10,6,12
2022-08-25,10,79
2022-02-04,1,46
